KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001083001,T001083002,T001083003,T001083004,T001083005,T001083006,T001083007,T001083008
05202034004,4,能代市,能代町字清助町下タ中川原,0,,,-,-,-,-,-,-,-,-
052020370,2,能代市,字鳥小屋,0,,,446,192,132,65,40,10,904,2.02691
052020380,2,能代市,字彩霞長根,0,,,232,83,80,40,22,6,487,2.09914
052020390,2,能代市,字豊祥岱,0,,,167,45,65,30,15,6,393,2.35329
052020400,2,能代市,字藤山,0,,,137,39,47,21,22,6,326,2.37956
052020410,3,能代市,町丁字コード0410の計,0,,,186,55,59,37,27,5,435,2.33871
05202041001,4,能代市,字東大瀬,0,,,99,35,34,14,14,2,211,2.13131
05202041002,4,能代市,字西大瀬,0,,,87,20,25,23,13,3,224,2.57471
052020420,2,能代市,字大瀬侭下,0,,,666,256,211,111,49,24,1420,2.13213
052020430,2,能代市,字養蚕,0,,,174,45,73,35,14,4,391,2.24713
052020440,3,能代市,町丁字コード0440の計,0,,,102,26,32,18,20,2,259,2.53922
05202044001,4,能代市,字下悪戸,0,,,62,22,18,9,11,1,140,2.25806
05202044002,4,能代市,字仁井田白山,0,,,40,4,14,9,9,1,119,2.97500
052020450,2,能代市,字機織轌ノ目,0,,,509,151,172,90,70,13,1198,2.35363
052020460,3,能代市,坂形,0,,,72,20,23,18,4,5,173,2.40278
05202046001,4,能代市,坂形字鳥形,0,,,40,13,13,8,2,3,92,2.30000
05202046002,4,能代市,坂形字堂ノ後,0,,,32,7,10,10,2,2,81,2.53125
052020470,2,能代市,外荒巻,0,,,10,-,2,4,2,1,35,3.50000
052020490,2,能代市,字鳳凰岱,0,,,231,48,70,50,43,10,621,2.68831
052020500,2,能代市,字昇平岱,0,,,298,95,106,58,23,11,659,2.21141
052020510,2,能代市,字寿域長根,0,,,526,195,158,97,52,18,1137,2.16160
052020520,2,能代市,字長崎,0,,,395,109,146,68,40,23,935,2.36709
052020530,2,能代市,字田子向,0,,,261,87,99,48,15,8,555,2.12644
052020540,3,能代市,町丁字コード0540の計,0,,,1219,328,382,258,179,52,2966,2.43314
05202054001,4,能代市,字松長布,0,,,146,34,54,31,21,4,351,2.40411
05202054002,4,能代市,字坊ケ崎,0,,,105,18,27,26,19,13,305,2.90476
05202054003,4,能代市,字下野,0,,,81,20,24,17,18,2,201,2.48148
05202054004,4,能代市,字下古川布,0,,,96,14,36,21,16,6,261,2.71875
05202054005,4,能代市,字下瀬,0,,,143,42,43,25,22,7,350,2.44755
05202054006,4,能代市,字中柳,0,,,29,9,9,5,6,-,66,2.27586
05202054007,4,能代市,字大内田,0,,,158,40,67,25,19,5,362,2.29114
05202054008,4,能代市,字高塙,0,,,75,39,19,11,6,-,134,1.78667
05202054009,4,能代市,字新山前,0,,,261,86,64,60,38,10,615,2.35632
05202054010,4,能代市,字中谷地,0,,,-,-,-,-,-,-,-,-
05202054011,4,能代市,字塩干田,0,,,13,1,5,4,1,2,37,2.84615
05202054012,4,能代市,字田屋,0,,,20,3,6,5,4,-,59,2.95000
05202054013,4,能代市,字柏子所,2,054015,,X,X,X,X,X,X,X,X
05202054014,4,能代市,字九郎左エ門笹台,2,054015,,X,X,X,X,X,X,X,X
05202054015,4,能代市,字腹鞁ノ沢,1,,054013;054014;054017,28,9,8,8,2,1,62,2.21429
05202054016,4,能代市,字寺向,0,,,-,-,-,-,-,-,-,-
05202054017,4,能代市,榊,2,054015,,X,X,X,X,X,X,X,X
05202054018,4,能代市,字下柳,0,,,64,13,20,20,7,2,163,2.54688
052020550,3,能代市,向能代,0,,,602,170,231,98,66,24,1392,2.31229
05202055001,4,能代市,向能代字上野,0,,,201,69,78,27,18,5,429,2.13433
05202055002,4,能代市,向能代字上野越,0,,,63,17,28,7,6,4,144,2.28571
05202055003,4,能代市,向能代字平影野,0,,,156,41,61,29,13,9,367,2.35256
05202055004,4,能代市,向能代字トトメキ,0,,,182,43,64,35,29,6,452,2.48352
052020560,3,能代市,落合,0,,,2012,724,581,375,227,65,4494,2.23360
05202056000,4,能代市,落合字上悪土,0,,,36,34,-,-,1,-,44,1.22222
05202056001,4,能代市,落合字上谷地,0,,,38,11,13,10,3,-,85,2.23684
05202056002,4,能代市,落合字下前田,0,,,136,73,29,19,12,3,251,1.84559
05202056003,4,能代市,落合字上前田,0,,,-,-,-,-,-,-,-,-
05202056004,4,能代市,落合字上大野台,0,,,4,1,1,1,-,-,12,3.00000
05202056005,4,能代市,落合字中大野台,0,,,259,90,92,45,23,5,551,2.12741
05202056006,4,能代市,落合字中大野,0,,,190,49,68,43,19,7,449,2.36316
05202056007,4,能代市,落合字下大野,0,,,210,56,72,48,26,3,495,2.35714
05202056008,4,能代市,落合字下谷地,0,,,287,58,85,59,62,19,772,2.68990
05202056009,4,能代市,落合字落合,0,,,171,60,47,34,16,9,397,2.32164
05202056010,4,能代市,落合字上釜谷地,0,,,90,34,27,12,9,3,206,2.28889
05202056011,4,能代市,落合字落合,0,,,118,35,38,21,12,6,290,2.45763
05202056012,4,能代市,落合字古釜谷地,0,,,299,149,62,47,31,7,592,1.97993
05202056013,4,能代市,落合字下悪土,0,,,79,40,15,19,5,-,147,1.86076
05202056014,4,能代市,落合字古悪土,0,,,13,5,2,4,1,-,32,2.46154
05202056015,4,能代市,落合字亀谷地,0,,,54,19,22,7,5,1,109,2.01852
05202056016,4,能代市,落合字下台,0,,,28,10,8,6,2,2,62,2.21429
05202056017,4,能代市,落合字大開,0,,,-,-,-,-,-,-,-,-
052020570,3,能代市,須田,0,,,61,16,22,9,10,4,147,2.40984
05202057001,4,能代市,須田字上台,0,,,-,-,-,-,-,-,-,-
05202057002,4,能代市,須田字屋布添,0,,,61,16,22,9,10,4,147,2.40984
052020580,3,能代市,竹生,0,,,128,31,43,31,13,6,317,2.47656
05202058001,4,能代市,竹生字竹生,0,,,93,20,33,23,10,5,233,2.50538
05202058002,4,能代市,竹生字笹ノ台,0,,,35,11,10,8,3,1,84,2.40000
052020590,3,能代市,磐,0,,,58,8,20,11,8,7,172,2.96552
05202059001,4,能代市,磐字栗山,0,,,41,3,14,8,7,7,130,3.17073
05202059002,4,能代市,磐字杉沢野,0,,,17,5,6,3,1,-,42,2.47059
052020600,3,能代市,真壁地,0,,,100,23,31,28,13,4,248,2.48000
05202060001,4,能代市,真壁地字トトメキ沢,0,,,16,2,6,7,1,-,39,2.43750
05202060002,4,能代市,真壁地字上野,0,,,-,-,-,-,-,-,-,-
05202060003,4,能代市,真壁地字下悪土,0,,,34,9,6,10,6,3,90,2.64706
05202060004,4,能代市,真壁地字道添,0,,,50,12,19,11,6,1,119,2.38000
052020610,2,能代市,吹越,0,,,39,8,15,6,6,2,102,2.61538
052020620,3,能代市,荷八田,0,,,57,14,20,11,5,5,145,2.54386
05202062001,4,能代市,荷八田字合ノ野,0,,,41,10,13,10,3,3,106,2.58537
05202062002,4,能代市,荷八田字竹原,1,,062003,16,4,7,1,2,2,39,2.43750
05202062003,4,能代市,荷八田字塞ノ神,2,062002,,X,X,X,X,X,X,X,X
052020630,3,能代市,朴瀬,0,,,123,27,38,18,20,10,355,2.88618
05202063001,4,能代市,朴瀬字村下大川反,0,,,58,10,18,8,13,5,175,3.01724
05202063002,4,能代市,朴瀬字山中,0,,,19,6,8,1,2,-,48,2.52632
05202063003,4,能代市,朴瀬字越田畔,0,,,-,-,-,-,-,-,-,-
05202063004,4,能代市,朴瀬字藤切台,0,,,12,-,5,2,2,3,39,3.25000
05202063005,4,能代市,朴瀬字築法師,0,,,34,11,7,7,3,2,93,2.73529
052020640,3,能代市,比八田,0,,,87,20,27,22,9,6,225,2.58621
05202064001,4,能代市,比八田字八幡下,0,,,36,8,10,14,1,2,90,2.50000
05202064002,4,能代市,比八田字十二ケ村,0,,,51,12,17,8,8,4,135,2.64706
05202064003,4,能代市,比八田字東田面,0,,,-,-,-,-,-,-,-,-
052020650,3,能代市,鰄渕,0,,,505,157,160,98,61,19,1173,2.32277
05202065001,4,能代市,鰄渕字亥ノ台,0,,,4,-,2,-,-,2,14,3.50000
05202065002,4,能代市,鰄渕字下悪戸,0,,,89,36,24,18,8,1,187,2.10112
05202065003,4,能代市,鰄渕字四郎兵エ崎,0,,,35,10,10,8,5,1,85,2.42857
05202065004,4,能代市,鰄渕字古川反,0,,,66,25,21,9,8,2,143,2.16667
05202065005,4,能代市,鰄渕字一本柳,0,,,170,49,63,32,18,6,385,2.26471
05202065006,4,能代市,鰄渕字鰄渕,0,,,69,20,22,14,8,2,168,2.43478
05202065007,4,能代市,鰄渕字中嶋古屋布,1,,065008,72,17,18,17,14,5,191,2.65278
05202065008,4,能代市,鰄渕東部,2,065007,,X,X,X,X,X,X,X,X
052020660,3,能代市,町丁字コード0660の計,0,,,244,47,82,42,44,20,669,2.74180
05202066001,4,能代市,扇田字柑子畑,2,066002,,X,X,X,X,X,X,X,X
05202066002,4,能代市,扇田字道地,1,,066001,81,18,26,12,13,7,223,2.75309
05202066003,4,能代市,扇田字伊勢堂前,0,,,50,9,15,11,7,6,144,2.88000
05202066004,4,能代市,扇田字東扇田,0,,,64,10,24,12,12,5,173,2.70313
05202066005,4,能代市,檜山字白金田,0,,,17,3,7,2,5,-,43,2.52941
05202066006,4,能代市,扇田字樋口,0,,,20,3,7,4,4,1,56,2.80000
05202066007,4,能代市,扇田字四ツ屋,0,,,12,4,3,1,3,1,30,2.50000
052020670,3,能代市,檜山,0,,,166,47,55,37,13,9,399,2.40361
05202067001,4,能代市,檜山字檜山町,0,,,132,42,44,27,11,6,299,2.26515
05202067002,4,能代市,檜山字新蟹,0,,,10,1,5,4,-,-,23,2.30000
05202067003,4,能代市,檜山字新田沢,0,,,-,-,-,-,-,-,-,-
05202067004,4,能代市,檜山字新田家ノ前,0,,,24,4,6,6,2,3,77,3.20833
05202067005,4,能代市,檜山字檜山,0,,,-,-,-,-,-,-,-,-
052020680,2,能代市,田床内,0,,,10,3,5,1,-,1,21,2.10000
052020690,3,能代市,中沢,0,,,44,9,9,11,8,6,128,2.90909
05202069001,4,能代市,中沢字中沢,0,,,39,9,7,9,8,5,113,2.89744
05202069002,4,能代市,中沢字柏台,0,,,5,-,2,2,-,1,15,3.00000
052020700,3,能代市,母体,0,,,85,21,27,18,10,6,219,2.57647
05202070001,4,能代市,母体字水ノ口,0,,,15,6,7,1,1,-,27,1.80000
05202070002,4,能代市,母体字上母体家ノ下,0,,,39,7,12,12,5,3,102,2.61538
05202070003,4,能代市,母体字小沢口,0,,,9,1,4,2,1,1,24,2.66667
05202070004,4,能代市,母体字湯ノ沢,0,,,22,7,4,3,3,2,66,3.00000
05202070005,4,能代市,母体字母体,0,,,-,-,-,-,-,-,-,-
052020710,2,能代市,大森,0,,,23,10,7,2,3,-,48,2.08696
052020720,3,能代市,町丁字コード0720の計,0,,,68,18,20,10,11,7,179,2.63235
05202072001,4,能代市,字轟,0,,,47,15,13,8,7,3,114,2.42553
05202072002,4,能代市,字大曲,0,,,21,3,7,2,4,4,65,3.09524
052020730,2,能代市,字鶴形,0,,,204,36,76,41,22,13,571,2.79902
052020740,3,能代市,河戸川,0,,,660,193,205,142,78,24,1583,2.39848
05202074001,4,能代市,河戸川字中西山,0,,,41,19,8,10,2,1,85,2.07317
05202074002,4,能代市,河戸川字中谷地,0,,,71,29,17,15,9,1,149,2.09859
05202074003,4,能代市,河戸川字下大須賀,0,,,110,39,38,16,13,3,236,2.14545
05202074005,4,能代市,河戸川字前山,0,,,59,17,26,9,5,1,127,2.15254
05202074006,4,能代市,河戸川字新屋布,0,,,107,18,31,29,18,7,301,2.81308
05202074007,4,能代市,河戸川字東堂前,0,,,27,5,9,8,4,1,68,2.51852
05202074008,4,能代市,河戸川字後田,1,,074009,67,9,23,20,8,4,190,2.83582
05202074009,4,能代市,河戸川字谷地,2,074008,,X,X,X,X,X,X,X,X
05202074010,4,能代市,河戸川字相染森,0,,,9,2,2,-,-,1,38,4.22222
05202074011,4,能代市,河戸川字弐ノ沢,0,,,13,2,4,3,3,1,36,2.76923
05202074012,4,能代市,河戸川字河戸川,0,,,-,-,-,-,-,-,-,-
05202074013,4,能代市,河戸川字大須賀,0,,,156,53,47,32,16,4,353,2.26282
052020750,3,能代市,浅内,0,,,553,122,200,107,64,32,1443,2.60940
05202075001,4,能代市,浅内字赤沼,0,,,-,-,-,-,-,-,-,-
05202075002,4,能代市,浅内字押出,0,,,28,7,12,2,6,1,66,2.35714
05202075003,4,能代市,浅内字浅内,1,,075007,65,18,25,13,4,4,149,2.29231
05202075004,4,能代市,浅内字中山,0,,,153,27,64,27,16,10,408,2.66667
05202075005,4,能代市,浅内字中谷地,0,,,42,9,16,6,7,2,109,2.59524
05202075006,4,能代市,浅内字浜浅内,0,,,33,5,10,9,4,3,96,2.90909
05202075007,4,能代市,浅内字大館南沢,2,075003,,X,X,X,X,X,X,X,X
05202075008,4,能代市,浅内字寒川家下,0,,,17,3,5,5,2,2,46,2.70588
05202075009,4,能代市,浅内字石丁家下,0,,,11,3,2,3,-,-,38,3.45455
05202075010,4,能代市,浅内字福田上野,0,,,23,2,9,8,2,-,64,2.78261
05202075011,4,能代市,浅内字頭無上,0,,,27,14,6,4,2,-,53,1.96296
05202075012,4,能代市,浅内字成合,0,,,85,19,30,14,11,6,230,2.70588
05202075013,4,能代市,浅内字大坪,0,,,27,3,7,9,4,2,83,3.07407
05202075014,4,能代市,浅内字黒岡,0,,,30,9,8,5,5,2,76,2.53333
05202075015,4,能代市,浅内字茨嶋山,0,,,12,3,6,2,1,-,25,2.08333
05202075016,4,能代市,浅内南部,0,,,-,-,-,-,-,-,-,-
052020760,3,能代市,久喜沢,0,,,56,11,20,10,6,4,158,2.82143
05202076001,4,能代市,久喜沢字久喜沢,0,,,32,7,10,6,3,3,92,2.87500
05202076002,4,能代市,久喜沢字国見,0,,,14,2,7,3,1,1,34,2.42857
05202076003,4,能代市,久喜沢字豊栄,0,,,10,2,3,1,2,-,32,3.20000
05202076004,4,能代市,久喜沢西部,0,,,-,-,-,-,-,-,-,-
052020770,3,能代市,槐,0,,,55,9,20,13,8,3,147,2.67273
05202077001,4,能代市,槐字四日市,0,,,42,6,13,11,7,3,120,2.85714
05202077002,4,能代市,槐字槐,0,,,13,3,7,2,1,-,27,2.07692
05202077004,4,能代市,槐北部,0,,,-,-,-,-,-,-,-,-
052020780,3,能代市,常盤,0,,,269,58,99,52,35,12,696,2.58736
05202078001,4,能代市,常盤字町辺,0,,,102,24,36,18,19,2,257,2.51961
05202078002,4,能代市,常盤字苅橋,0,,,62,17,15,14,6,6,169,2.72581
05202078003,4,能代市,常盤字栩木岱,0,,,22,6,7,7,1,-,51,2.31818
05202078004,4,能代市,常盤字砂子田,0,,,16,1,8,2,1,2,50,3.12500
05202078005,4,能代市,常盤字山谷,0,,,36,7,16,6,5,-,89,2.47222
05202078006,4,能代市,常盤字湯ノ前,0,,,31,3,17,5,3,2,80,2.58065
05202078007,4,能代市,常盤字常盤,0,,,-,-,-,-,-,-,-,-
052020790,3,能代市,天内,0,,,60,13,20,14,5,3,161,2.68333
05202079001,4,能代市,天内字家回,0,,,35,4,16,8,3,1,96,2.74286
05202079002,4,能代市,天内字新山林,0,,,25,9,4,6,2,2,65,2.60000
05202079003,4,能代市,天内字天内,0,,,-,-,-,-,-,-,-,-
052020800,3,能代市,外割田,0,,,16,2,6,2,5,1,45,2.81250
05202080001,4,能代市,外割田字宅地,0,,,16,2,6,2,5,1,45,2.81250
05202080002,4,能代市,外割田字外割田,0,,,-,-,-,-,-,-,-,-
052020810,2,能代市,港湾区域,0,,,-,-,-,-,-,-,-,-
052020820,2,能代市,字砂留山,0,,,73,21,29,14,5,2,163,2.23288
052020830,3,能代市,麻生,0,,,109,18,35,39,8,8,283,2.59633
05202083001,4,能代市,麻生字下田平,0,,,43,6,14,18,2,2,112,2.60465
05202083004,4,能代市,麻生字麻生,0,,,37,4,10,15,4,4,105,2.83784
05202083005,4,能代市,麻生字下悪戸,0,,,29,8,11,6,2,2,66,2.27586
05202083007,4,能代市,麻生,0,,,-,-,-,-,-,-,-,-
052020840,3,能代市,小繋,0,,,85,23,25,18,8,8,217,2.55294
05202084001,4,能代市,小繋字神明社下,0,,,41,9,13,8,5,5,110,2.68293
05202084002,4,能代市,小繋字家端,0,,,44,14,12,10,3,3,107,2.43182
05202084006,4,能代市,小繋,0,,,-,-,-,-,-,-,-,-
052020850,3,能代市,荷上場,0,,,334,110,110,60,32,17,756,2.26347
05202085001,4,能代市,荷上場字柳生,0,,,56,22,19,6,8,1,115,2.05357
05202085003,4,能代市,荷上場字鍋良子出口,0,,,104,36,35,19,9,3,228,2.19231
05202085004,4,能代市,荷上場字鍋良子,0,,,54,16,19,10,5,4,124,2.29630
05202085005,4,能代市,荷上場字町館,0,,,31,6,12,7,3,3,78,2.51613
05202085006,4,能代市,荷上場字館の下山根,0,,,54,22,14,9,5,4,117,2.16667
05202085008,4,能代市,荷上場字開発川原,0,,,35,8,11,9,2,2,94,2.68571
05202085011,4,能代市,荷上場字グミノ木,0,,,-,-,-,-,-,-,-,-
052020860,2,能代市,,0,,,30,10,8,8,3,1,67,2.23333
052020870,2,能代市,,0,,,82,33,23,17,7,-,170,2.07317
052020880,2,能代市,,0,,,21,9,9,-,2,1,40,1.90476
052020890,2,能代市,,0,,,35,11,17,4,1,1,72,2.05714
052020900,2,能代市,,0,,,76,26,26,12,7,3,171,2.25000
052020910,2,能代市,,0,,,191,58,67,29,26,7,443,2.31937
052020920,2,能代市,,0,,,169,47,69,35,13,2,372,2.20118
052020930,2,能代市,,0,,,68,26,21,10,7,3,150,2.20588
052020940,2,能代市,,0,,,187,61,59,35,18,8,437,2.33690
052020950,2,能代市,,0,,,56,20,12,18,2,3,127,2.26786
052020960,2,能代市,,0,,,44,7,21,9,3,3,111,2.52273
052020970,2,能代市,,0,,,66,37,14,12,1,2,115,1.74242
052020980,2,能代市,,0,,,101,21,41,27,8,1,239,2.36634
052020990,2,能代市,,0,,,168,36,57,35,26,11,432,2.57143
052021000,2,能代市,苅又石,0,,,6,2,1,3,-,-,13,2.16667
052021010,3,能代市,種,0,,,172,49,51,34,25,7,425,2.47093
05202101001,4,能代市,種字上山崎,0,,,29,15,4,6,4,-,57,1.96552
05202101004,4,能代市,種字熊ノ堂前,0,,,90,24,25,20,12,5,232,2.57778
05202101008,4,能代市,種字上樋ノ口,0,,,18,6,5,4,2,-,42,2.33333
05202101010,4,能代市,種字外面,0,,,28,4,13,4,5,1,73,2.60714
05202101011,4,能代市,種字鎌谷沢出口,0,,,7,-,4,-,2,1,21,3.00000
05202101012,4,能代市,種,0,,,-,-,-,-,-,-,-,-
052021020,3,能代市,梅内,0,,,141,31,52,26,18,3,373,2.64539
05202102001,4,能代市,梅内字前田,0,,,62,14,24,8,8,2,169,2.72581
05202102004,4,能代市,梅内字田ノ沢,0,,,30,5,11,7,4,1,82,2.73333
05202102005,4,能代市,梅内字梨岱,0,,,31,8,10,7,4,-,78,2.51613
05202102009,4,能代市,梅内字黒瀬,0,,,8,3,3,1,1,-,16,2.00000
05202102013,4,能代市,梅内字白岩悪戸山根,0,,,10,1,4,3,1,-,28,2.80000
05202102014,4,能代市,梅内,0,,,-,-,-,-,-,-,-,-
052021030,3,能代市,仁鮒,0,,,275,82,93,54,24,13,649,2.36000
05202103001,4,能代市,仁鮒字中台,0,,,37,8,17,5,4,1,90,2.43243
05202103003,4,能代市,仁鮒字大川反,0,,,98,28,29,24,9,5,238,2.42857
05202103004,4,能代市,仁鮒字後山,0,,,35,16,10,4,3,2,70,2.00000
05202103005,4,能代市,仁鮒字家後,0,,,68,25,19,14,5,2,156,2.29412
05202103007,4,能代市,仁鮒字鬼神前田,0,,,37,5,18,7,3,3,95,2.56757
05202103008,4,能代市,仁鮒,0,,,-,-,-,-,-,-,-,-
052021040,3,能代市,小掛,0,,,82,24,30,15,7,2,194,2.36585
05202104001,4,能代市,小掛字沢田,0,,,39,4,17,7,6,1,115,2.94872
05202104002,4,能代市,小掛字下タ悪戸,0,,,32,16,7,7,1,1,60,1.87500
05202104004,4,能代市,小掛字金光坊落,1,,105001,11,4,6,1,-,-,19,1.72727
05202104006,4,能代市,小掛,0,,,-,-,-,-,-,-,-,-
052021050,3,能代市,濁川,0,,,X,X,X,X,X,X,X,X
05202105001,4,能代市,濁川字濁川,2,104004,,X,X,X,X,X,X,X,X
05202105003,4,能代市,濁川,0,,,-,-,-,-,-,-,-,-
052021060,3,能代市,田代,0,,,48,16,20,6,4,1,102,2.12500
05202106001,4,能代市,田代字胡麻木岱,0,,,14,5,4,3,1,-,33,2.35714
05202106004,4,能代市,田代字泥ノ木岱,0,,,19,7,9,1,1,1,37,1.94737
05202106007,4,能代市,田代字水沢,0,,,15,4,7,2,2,-,32,2.13333
05202106009,4,能代市,田代,0,,,-,-,-,-,-,-,-,-
052021070,3,能代市,切石,0,,,226,50,87,43,25,8,577,2.55310
05202107001,4,能代市,切石字山根,0,,,182,36,70,35,24,7,476,2.61538
05202107002,4,能代市,切石字大倉,0,,,44,14,17,8,1,1,101,2.29545
05202107004,4,能代市,切石,0,,,-,-,-,-,-,-,-,-
052021080,2,能代市,駒形,0,,,37,10,12,8,3,-,96,2.59459
052021090,3,能代市,飛根,0,,,391,81,147,89,41,21,986,2.52174
05202109001,4,能代市,飛根字大林,0,,,13,2,5,4,-,2,34,2.61538
05202109003,4,能代市,飛根字町頭,0,,,39,8,17,7,4,3,94,2.41026
05202109004,4,能代市,飛根字前田,0,,,44,12,13,14,4,1,101,2.29545
05202109006,4,能代市,飛根字羽立,0,,,94,17,35,19,14,4,251,2.67021
05202109009,4,能代市,飛根字富根,0,,,152,30,61,38,13,6,373,2.45395
05202109010,4,能代市,飛根字羽立新田,0,,,22,8,7,2,2,2,52,2.36364
05202109012,4,能代市,飛根字富田,0,,,27,4,9,5,4,3,81,3.00000
05202109015,4,能代市,飛根,0,,,-,-,-,-,-,-,-,-
05203,1,横手市,,0,,,31013,7551,9382,6163,4204,1976,82864,2.67191
052030010,2,横手市,上内町,0,,,102,25,39,23,12,3,235,2.30392
052030020,2,横手市,羽黒町,0,,,34,10,15,3,3,2,77,2.26471
052030030,2,横手市,城南町,0,,,110,24,33,27,19,6,283,2.57273
052030040,2,横手市,根岸町,0,,,55,18,21,10,4,-,118,2.14545
052030050,2,横手市,城山町,0,,,-,-,-,-,-,-,-,-
052030060,2,横手市,本町,0,,,109,33,39,20,9,6,249,2.28440
052030070,2,横手市,蛇の崎町,0,,,111,61,25,7,8,5,220,1.98198
052030080,2,横手市,二葉町,0,,,117,37,53,15,8,2,244,2.08547
052030090,2,横手市,城西町,0,,,14,5,4,2,2,1,32,2.28571
052030100,2,横手市,幸町,0,,,144,60,48,20,9,4,291,2.02083
052030110,2,横手市,大鳥町,0,,,16,4,7,2,2,1,37,2.31250
052030120,2,横手市,新坂町,0,,,45,14,13,11,2,2,110,2.44444
052030130,2,横手市,台所町,0,,,53,15,16,9,8,4,132,2.49057
052030140,2,横手市,明永町,0,,,81,31,23,10,9,2,193,2.38272
052030150,2,横手市,大町,0,,,62,15,28,11,5,3,139,2.24194
052030160,2,横手市,四日町,0,,,43,14,15,7,2,4,99,2.30233
052030170,2,横手市,鍛冶町,0,,,76,26,27,14,5,2,165,2.17105
052030180,2,横手市,中央町,0,,,72,25,24,14,5,2,157,2.18056
052030190,2,横手市,大水戸町,0,,,147,70,45,16,10,5,279,1.89796
052030200,2,横手市,平城町,0,,,216,73,70,35,25,8,490,2.26852
052030210,2,横手市,田中町,0,,,74,19,25,18,8,3,176,2.37838
052030220,2,横手市,寿町,0,,,170,84,38,25,15,5,338,1.98824
052030230,2,横手市,駅前町,0,,,164,111,31,16,6,-,245,1.49390
052030240,2,横手市,前郷一番町,0,,,128,37,38,37,12,2,296,2.31250
052030250,2,横手市,前郷二番町,0,,,140,51,43,21,16,5,314,2.24286
052030260,2,横手市,神明町,0,,,196,85,54,30,16,5,410,2.09184
052030270,2,横手市,平和町,0,,,209,85,56,35,21,7,456,2.18182
052030280,2,横手市,清川町,0,,,126,33,41,30,16,4,301,2.38889
052030290,2,横手市,南町,0,,,448,173,125,92,40,14,956,2.13393
052030300,2,横手市,横山町,0,,,170,71,48,29,15,6,350,2.05882
052030310,2,横手市,朝倉町,0,,,326,111,110,59,35,6,709,2.17485
052030320,3,横手市,旭川,0,,,317,125,114,36,28,9,648,2.04416
05203032001,4,横手市,旭川一丁目,0,,,75,27,30,5,12,1,155,2.06667
05203032002,4,横手市,旭川二丁目,0,,,92,41,26,13,5,3,191,2.07609
05203032003,4,横手市,旭川三丁目,0,,,150,57,58,18,11,5,302,2.01333
052030330,2,横手市,本郷町,0,,,99,37,28,17,9,6,225,2.27273
052030340,3,横手市,追廻,0,,,248,51,91,46,33,19,653,2.63306
05203034001,4,横手市,追廻一丁目,0,,,62,17,23,11,5,4,148,2.38710
05203034002,4,横手市,追廻二丁目,0,,,113,23,47,17,14,9,293,2.59292
05203034003,4,横手市,追廻三丁目,0,,,73,11,21,18,14,6,212,2.90411
052030350,2,横手市,卸町,0,,,-,-,-,-,-,-,-,-
052030360,2,横手市,横手町,0,,,476,178,131,85,61,12,1053,2.21218
052030361,2,横手市,梅の木町,0,,,192,92,53,25,11,5,383,1.99479
052030362,3,横手市,三枚橋,0,,,79,21,33,12,10,2,179,2.26582
05203036201,4,横手市,三枚橋一丁目,0,,,38,8,18,7,3,1,88,2.31579
05203036202,4,横手市,三枚橋二丁目,0,,,41,13,15,5,7,1,91,2.21951
052030370,2,横手市,前郷,0,,,118,29,42,21,16,8,292,2.47458
052030380,2,横手市,大沢,0,,,128,30,35,25,20,7,361,2.82031
052030390,2,横手市,睦成,0,,,361,87,123,83,41,19,896,2.48199
052030400,2,横手市,杉目,0,,,97,14,37,12,17,12,284,2.92784
052030410,2,横手市,杉沢,0,,,267,37,87,64,39,18,791,2.96255
052030420,2,横手市,八幡,0,,,736,259,182,130,117,39,1735,2.35734
052030430,2,横手市,杉目,0,,,59,12,16,11,11,5,170,2.88136
052030440,3,横手市,駅南,0,,,263,108,74,40,30,8,555,2.11027
05203044001,4,横手市,駅南一丁目,0,,,148,72,42,13,17,3,284,1.91892
05203044002,4,横手市,駅南二丁目,0,,,83,22,24,18,12,5,210,2.53012
05203044003,4,横手市,駅南三丁目,0,,,32,14,8,9,1,-,61,1.90625
052030450,2,横手市,外目,0,,,98,20,29,19,15,6,285,2.90816
052030460,2,横手市,大屋寺内,0,,,131,25,39,29,19,12,373,2.84733
052030470,2,横手市,大屋新町,0,,,478,121,147,101,60,30,1235,2.58368
052030480,2,横手市,柳田,0,,,91,17,31,20,10,10,248,2.72527
052030490,2,横手市,婦気大堤,0,,,875,343,271,128,85,35,1865,2.13143
052030500,2,横手市,安田,0,,,683,237,218,133,63,23,1493,2.18594
052030510,2,横手市,猪岡,0,,,196,29,54,39,37,22,612,3.12245
052030520,2,横手市,赤坂,0,,,895,224,297,162,139,45,2265,2.53073
052030530,3,横手市,朝日が丘,0,,,808,188,303,177,90,28,1966,2.43317
05203053001,4,横手市,朝日が丘一丁目,0,,,76,11,27,17,17,4,204,2.68421
05203053002,4,横手市,朝日が丘二丁目,0,,,197,35,73,51,19,10,517,2.62437
05203053003,4,横手市,朝日が丘三丁目,0,,,426,126,159,77,42,11,969,2.27465
05203053004,4,横手市,朝日が丘四丁目,0,,,109,16,44,32,12,3,276,2.53211
052030540,2,横手市,三本柳,0,,,222,64,67,45,32,9,537,2.41892
052030550,2,横手市,赤川,0,,,73,7,20,21,13,9,225,3.08219
052030560,2,横手市,塚堀,0,,,42,7,7,17,4,3,130,3.09524
052030570,2,横手市,清水町新田,0,,,98,11,33,22,18,9,298,3.04082
