KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001084001,T001084002,T001084003,T001084004,T001084005,T001084006,T001084007,T001084008,T001084009
052011390,3,秋田市,泉,0,,,890,567,524,215,220,43,63,196,373
05201139001,4,秋田市,泉南一丁目,0,,,259,162,149,64,57,13,20,49,115
05201139002,4,秋田市,泉南二丁目,0,,,269,162,152,57,69,10,18,63,108
05201139003,4,秋田市,泉南三丁目,0,,,362,243,223,94,94,20,25,84,150
052011400,3,秋田市,牛島南,0,,,510,437,404,175,179,33,35,90,249
05201140001,4,秋田市,牛島南一丁目,0,,,268,230,215,85,102,15,22,54,128
05201140002,4,秋田市,牛島南二丁目,0,,,242,207,189,90,77,18,13,36,121
052011410,2,秋田市,寺内,0,,,140,97,86,36,34,11,3,17,87
052011420,3,秋田市,寺内,0,,,324,225,193,88,68,32,11,46,188
05201142001,4,秋田市,寺内児桜一丁目,0,,,58,35,26,16,8,9,3,7,36
05201142002,4,秋田市,寺内児桜二丁目,0,,,162,115,101,47,37,14,5,25,98
05201142003,4,秋田市,寺内児桜三丁目,0,,,104,75,66,25,23,9,3,14,54
052011430,3,秋田市,寺内,0,,,564,395,361,148,145,34,48,125,255
05201143001,4,秋田市,寺内堂ノ沢一丁目,0,,,217,155,138,54,61,17,24,48,111
05201143002,4,秋田市,寺内堂ノ沢二丁目,0,,,153,117,109,39,51,8,15,48,57
05201143003,4,秋田市,寺内堂ノ沢三丁目,0,,,194,123,114,55,33,9,9,29,87
052011440,3,秋田市,寺内,0,,,582,379,347,134,152,32,41,111,268
05201144001,4,秋田市,寺内油田一丁目,0,,,61,49,44,14,21,5,2,11,40
05201144002,4,秋田市,寺内油田二丁目,0,,,316,176,160,56,71,16,22,52,120
05201144003,4,秋田市,寺内油田三丁目,0,,,205,154,143,64,60,11,17,48,108
052011450,3,秋田市,寺内,0,,,644,466,417,189,167,49,35,119,342
05201145001,4,秋田市,寺内蛭根一丁目,0,,,199,127,115,54,49,12,11,37,81
05201145002,4,秋田市,寺内蛭根二丁目,0,,,207,153,136,59,55,17,8,42,110
05201145003,4,秋田市,寺内蛭根三丁目,0,,,238,186,166,76,63,20,16,40,151
052011460,2,秋田市,寺内,0,,,353,224,204,96,77,20,27,54,149
052011470,2,秋田市,寺内,0,,,67,37,33,18,7,4,2,4,42
052011480,2,秋田市,寺内,0,,,29,21,18,9,8,3,6,7,14
052011490,2,秋田市,寺内,0,,,108,74,65,40,18,9,3,13,68
052011500,2,秋田市,寺内,0,,,74,46,39,15,14,7,4,11,40
052011510,2,秋田市,寺内,0,,,46,32,28,13,9,4,2,4,36
052011520,3,秋田市,河辺三内,0,,,417,313,223,103,56,90,11,47,346
05201152001,4,秋田市,河辺三内字砂子渕,0,,,28,21,16,7,4,5,-,2,26
05201152002,4,秋田市,河辺三内字三内段,0,,,41,34,24,13,4,10,-,2,36
05201152003,4,秋田市,河辺三内字留見瀬,0,,,13,11,9,6,3,2,-,2,10
05201152004,4,秋田市,河辺三内字繋沢,0,,,25,18,11,7,1,7,-,-,21
05201152005,4,秋田市,河辺三内字飛沢上段,0,,,26,15,9,3,2,6,1,5,22
05201152006,4,秋田市,河辺三内字鳥海,0,,,6,4,1,1,-,3,-,1,3
05201152007,4,秋田市,河辺三内字野崎,0,,,40,32,27,6,13,5,3,10,23
05201152008,4,秋田市,河辺三内字野崎,0,,,13,9,6,5,-,3,-,-,11
05201152009,4,秋田市,河辺三内字外川原,0,,,14,14,10,7,1,4,-,1,11
05201152010,4,秋田市,河辺三内字外川原,0,,,17,12,7,4,-,5,1,1,14
05201152011,4,秋田市,河辺三内字外川原,0,,,23,19,17,8,4,2,-,2,19
05201152012,4,秋田市,河辺三内字道山,0,,,20,14,9,4,4,5,-,3,20
05201152013,4,秋田市,河辺三内字寺田,0,,,51,39,30,13,9,9,4,8,42
05201152014,4,秋田市,河辺三内字上野,0,,,5,4,3,1,1,1,-,1,5
05201152015,4,秋田市,河辺三内字田尻下野田,0,,,50,32,25,9,6,7,2,5,40
05201152016,4,秋田市,河辺三内字五郎谷地溜池下,0,,,5,4,2,1,1,2,-,-,5
05201152017,4,秋田市,河辺三内字曽場台,0,,,40,31,17,8,3,14,-,4,38
05201152018,4,秋田市,河辺三内字飛沢上段,0,,,-,-,-,-,-,-,-,-,-
05201152019,4,秋田市,河辺三内字田尻中野,0,,,-,-,-,-,-,-,-,-,-
05201152020,4,秋田市,河辺三内字小貝沢,0,,,-,-,-,-,-,-,-,-,-
052011530,3,秋田市,河辺岩見,0,,,295,216,145,68,39,71,10,18,249
05201153001,4,秋田市,河辺岩見字萱森中谷地,0,,,31,20,13,6,4,7,1,1,24
05201153002,4,秋田市,河辺岩見字萱森留見瀬,0,,,8,7,5,2,3,2,-,-,5
05201153003,4,秋田市,河辺岩見字野崎,0,,,5,5,5,2,3,-,-,-,4
05201153004,4,秋田市,河辺岩見字八慶,0,,,25,19,14,6,3,5,1,1,17
05201153005,4,秋田市,河辺岩見字鍛冶屋敷,0,,,20,14,5,2,1,9,3,5,17
05201153006,4,秋田市,河辺岩見字関口川原,0,,,14,10,8,3,2,2,-,1,13
05201153007,4,秋田市,河辺岩見字岩見,0,,,21,13,10,6,1,3,-,1,16
05201153008,4,秋田市,河辺岩見字鍛冶屋敷,0,,,21,17,11,5,2,6,2,2,19
05201153009,4,秋田市,河辺岩見字杉沢台,0,,,32,27,18,11,3,9,1,3,30
05201153010,4,秋田市,河辺岩見字東,0,,,28,21,13,4,5,8,-,-,26
05201153011,4,秋田市,河辺岩見字小平岱,0,,,32,25,19,8,5,6,1,1,25
05201153012,4,秋田市,河辺岩見字新川,0,,,12,8,6,5,-,2,-,-,12
05201153013,4,秋田市,河辺岩見字鵜養,0,,,25,19,14,7,5,5,1,2,23
05201153014,4,秋田市,河辺岩見字鵜養,0,,,21,11,4,1,2,7,-,1,18
05201153015,4,秋田市,河辺岩見字会沢,0,,,-,-,-,-,-,-,-,-,-
05201153016,4,秋田市,河辺岩見字会沢,0,,,-,-,-,-,-,-,-,-,-
05201153017,4,秋田市,河辺岩見字桂渕,0,,,-,-,-,-,-,-,-,-,-
05201153018,4,秋田市,河辺岩見字財ノ神,0,,,-,-,-,-,-,-,-,-,-
052011540,3,秋田市,河辺和田,0,,,645,443,336,107,160,107,38,123,408
05201154002,4,秋田市,河辺和田字宮崎,0,,,22,16,12,3,5,4,-,1,19
05201154003,4,秋田市,河辺和田字岡村,0,,,48,39,31,10,14,8,2,8,37
05201154004,4,秋田市,河辺和田字坂本北,0,,,29,24,21,10,7,3,2,3,20
05201154005,4,秋田市,河辺和田字式田,0,,,21,13,6,2,3,7,-,2,12
05201154006,4,秋田市,河辺和田字坂本北,0,,,40,32,19,7,5,13,2,12,28
05201154007,4,秋田市,河辺和田字下石川,0,,,9,6,5,-,5,1,-,2,7
05201154008,4,秋田市,河辺和田字式田,0,,,28,21,14,3,8,7,3,7,21
05201154009,4,秋田市,河辺和田字式田,0,,,17,13,10,4,4,3,2,5,10
05201154010,4,秋田市,河辺和田字式田,0,,,23,17,13,4,5,4,1,5,15
05201154011,4,秋田市,河辺和田字和田,0,,,26,20,18,2,9,2,-,5,16
05201154012,4,秋田市,河辺和田字和田,0,,,13,9,7,3,3,2,-,2,10
05201154013,4,秋田市,河辺和田字下タ川原,0,,,32,26,19,5,8,7,3,4,20
05201154014,4,秋田市,河辺和田字和田,0,,,23,16,14,3,9,2,1,6,13
05201154015,4,秋田市,河辺和田字和田,0,,,18,11,8,1,5,3,3,3,13
05201154016,4,秋田市,河辺和田字和田,0,,,9,5,4,1,2,1,-,1,5
05201154017,4,秋田市,河辺和田字和田,0,,,18,13,11,3,6,2,-,4,11
05201154018,4,秋田市,河辺和田字和田,0,,,15,11,6,1,2,5,2,3,12
05201154019,4,秋田市,河辺和田字和田,0,,,15,4,3,1,1,1,1,1,11
05201154020,4,秋田市,河辺和田字和田,0,,,13,12,7,4,2,5,-,3,10
05201154021,4,秋田市,河辺和田字和田,0,,,15,10,6,4,2,4,1,5,12
05201154022,4,秋田市,河辺和田字上中野,0,,,59,22,20,5,11,2,4,9,18
05201154023,4,秋田市,河辺和田字上中野,0,,,24,14,10,5,4,4,1,4,14
05201154024,4,秋田市,河辺和田字上中野,0,,,33,24,21,9,11,3,3,6,22
05201154025,4,秋田市,河辺和田字北条ケ崎,0,,,33,17,15,2,12,2,4,6,12
05201154026,4,秋田市,河辺和田字上中野,0,,,33,23,17,9,7,6,-,4,23
05201154027,4,秋田市,河辺和田字北条ケ崎,0,,,29,25,19,6,10,6,3,12,17
05201154028,4,秋田市,河辺和田字上中野,0,,,-,-,-,-,-,-,-,-,-
052011550,3,秋田市,河辺諸井,0,,,140,104,68,24,25,36,10,23,98
05201155001,4,秋田市,河辺諸井字山根,0,,,43,31,18,5,8,13,4,5,30
05201155002,4,秋田市,河辺諸井字上諸井,0,,,31,21,19,8,8,2,3,5,21
05201155003,4,秋田市,河辺諸井字下川原,0,,,10,9,4,-,1,5,1,2,7
05201155004,4,秋田市,河辺諸井字下諸井,0,,,41,31,23,9,7,8,2,8,29
05201155005,4,秋田市,河辺諸井字大部,0,,,15,12,4,2,1,8,-,3,11
052011560,3,秋田市,河辺高岡,0,,,55,45,31,13,11,14,1,4,47
05201156001,4,秋田市,河辺高岡字河原田下段,0,,,16,11,9,2,5,2,1,1,15
05201156002,4,秋田市,河辺高岡字河原田,0,,,18,17,9,3,2,8,-,3,15
05201156003,4,秋田市,河辺高岡字川原田,0,,,21,17,13,8,4,4,-,-,17
05201156004,4,秋田市,河辺高岡字岩ノ沢,0,,,-,-,-,-,-,-,-,-,-
052011570,3,秋田市,河辺赤平,0,,,86,69,40,11,16,29,4,16,69
05201157001,4,秋田市,河辺赤平字境田,0,,,19,17,7,2,1,10,1,4,19
05201157002,4,秋田市,河辺赤平字中村,0,,,16,12,9,4,3,3,1,2,10
05201157003,4,秋田市,河辺赤平字小曽根,0,,,23,17,13,3,4,4,-,5,19
05201157004,4,秋田市,河辺赤平字小蟹沢,0,,,28,23,11,2,8,12,2,5,21
052011580,3,秋田市,河辺大沢,0,,,27,23,15,5,7,8,2,6,18
05201158001,4,秋田市,河辺大沢字中島,0,,,27,23,15,5,7,8,2,6,18
05201158002,4,秋田市,河辺大沢字大沢,0,,,-,-,-,-,-,-,-,-,-
052011590,3,秋田市,河辺神内,0,,,81,56,31,18,9,25,1,7,66
05201159002,4,秋田市,河辺神内字樋沢,0,,,33,24,14,10,2,10,1,3,25
05201159003,4,秋田市,河辺神内字坂ノ下,0,,,15,13,6,2,3,7,-,3,14
05201159004,4,秋田市,河辺神内字鶴巻,0,,,8,5,1,1,-,4,-,1,7
05201159005,4,秋田市,河辺神内字四国,0,,,25,14,10,5,4,4,-,-,20
05201159006,4,秋田市,河辺神内字宇利沢,0,,,-,-,-,-,-,-,-,-,-
052011600,3,秋田市,河辺大張野,0,,,65,35,27,15,3,8,2,6,37
05201160001,4,秋田市,河辺大張野字山根,0,,,9,7,5,3,1,2,1,2,7
05201160002,4,秋田市,河辺大張野字道ノ下,0,,,20,11,7,3,-,4,-,2,11
05201160004,4,秋田市,河辺大張野字道ノ下,0,,,36,17,15,9,2,2,1,2,19
05201160005,4,秋田市,河辺大張野字水口沢,0,,,-,-,-,-,-,-,-,-,-
052011610,3,秋田市,河辺北野田高屋,0,,,533,389,310,125,133,79,44,109,275
05201161001,4,秋田市,河辺北野田高屋字畑ノ沢,0,,,21,15,7,1,4,8,-,2,19
05201161002,4,秋田市,河辺北野田高屋字獅子岱,0,,,12,9,4,4,-,5,-,1,9
05201161003,4,秋田市,河辺北野田高屋字黒沼上堤下,0,,,40,37,27,14,7,10,3,6,31
05201161004,4,秋田市,河辺北野田高屋字神田,0,,,42,28,21,8,9,7,1,5,33
05201161005,4,秋田市,河辺北野田高屋字榊表,0,,,48,37,28,14,8,9,3,6,25
05201161006,4,秋田市,河辺北野田高屋字小高,0,,,15,13,11,7,2,2,1,1,13
05201161007,4,秋田市,河辺北野田高屋字前田,0,,,8,8,7,2,4,1,1,1,6
05201161008,4,秋田市,河辺北野田高屋字前田,0,,,47,30,20,6,8,10,1,10,24
05201161009,4,秋田市,河辺北野田高屋字上前田表,0,,,24,20,18,6,10,2,1,5,12
05201161010,4,秋田市,河辺北野田高屋字茱萸野,0,,,42,31,20,7,9,11,4,8,32
05201161011,4,秋田市,河辺北野田高屋字雷谷地,0,,,45,35,34,12,18,1,9,17,19
05201161012,4,秋田市,河辺北野田高屋字雷谷地,0,,,81,55,50,21,20,5,5,13,29
05201161013,4,秋田市,河辺北野田高屋字黒沼下堤下,1,,161014,108,71,63,23,34,8,15,34,23
05201161014,4,秋田市,河辺北野田高屋字黒沼下堤下,2,161013,,X,X,X,X,X,X,X,X,X
05201161015,4,秋田市,河辺北野田高屋字堂ノ前,0,,,-,-,-,-,-,-,-,-,-
05201161016,4,秋田市,河辺北野田高屋字栗山沢,0,,,-,-,-,-,-,-,-,-,-
05201161017,4,秋田市,河辺北野田高屋字黒沼下堤下,0,,,-,-,-,-,-,-,-,-,-
052011620,3,秋田市,河辺松渕,0,,,182,143,113,38,50,30,10,38,107
05201162001,4,秋田市,河辺松渕字高田,0,,,38,23,18,6,9,5,-,8,19
05201162002,4,秋田市,河辺松渕字松渕,0,,,81,68,56,22,24,12,5,15,47
05201162003,4,秋田市,河辺松渕字川原田家ノ後,0,,,47,40,29,5,14,11,4,12,29
05201162004,4,秋田市,河辺松渕字東沢,0,,,4,2,-,-,-,2,1,2,3
05201162005,4,秋田市,河辺松渕字大滝沢,0,,,-,-,-,-,-,-,-,-,-
05201162019,4,秋田市,河辺松渕字川原田,0,,,12,10,10,5,3,-,-,1,9
052011630,3,秋田市,河辺戸島,0,,,274,214,138,56,57,76,20,57,205
05201163001,4,秋田市,河辺戸島字中川原,0,,,14,10,6,3,3,4,-,4,10
05201163002,4,秋田市,河辺戸島字本町,0,,,29,22,17,9,4,5,-,2,22
05201163003,4,秋田市,河辺戸島字本町,0,,,36,28,18,11,5,10,3,6,29
05201163004,4,秋田市,河辺戸島字本町,0,,,64,57,39,11,20,18,4,13,50
05201163006,4,秋田市,河辺戸島字本町,0,,,20,15,9,4,3,6,2,5,14
05201163007,4,秋田市,河辺戸島字川苗代,0,,,16,8,6,1,4,2,3,6,8
05201163008,4,秋田市,河辺戸島字本町,0,,,32,24,15,7,5,9,1,3,28
05201163009,4,秋田市,河辺戸島字本町,0,,,28,22,11,3,6,11,4,11,19
05201163010,4,秋田市,河辺戸島字上野,0,,,-,-,-,-,-,-,-,-,-
05201163011,4,秋田市,河辺戸島字大古川,0,,,10,10,6,1,3,4,1,2,7
05201163012,4,秋田市,河辺戸島字七曲,0,,,5,3,2,2,-,1,1,1,4
05201163013,4,秋田市,河辺戸島字白熊沢,0,,,14,13,7,4,2,6,1,4,11
05201163014,4,秋田市,河辺戸島字上野,1,,163016,6,2,2,-,2,-,-,-,3
05201163015,4,秋田市,河辺戸島字七曲台,0,,,-,-,-,-,-,-,-,-,-
05201163016,4,秋田市,河辺戸島字井戸尻台,2,163014,,X,X,X,X,X,X,X,X,X
05201163017,4,秋田市,河辺戸島字戸島舘,0,,,-,-,-,-,-,-,-,-,-
05201163018,4,秋田市,河辺戸島字大堤山,0,,,-,-,-,-,-,-,-,-,-
052011640,3,秋田市,河辺畑谷,0,,,87,72,44,19,18,28,3,17,67
05201164001,4,秋田市,河辺畑谷字丸山,0,,,17,15,11,4,7,4,-,3,12
05201164002,4,秋田市,河辺畑谷字中村,0,,,13,11,5,2,1,6,-,1,11
05201164003,4,秋田市,河辺畑谷字大又,0,,,32,27,14,5,6,13,2,10,23
05201164004,4,秋田市,河辺畑谷字大又,0,,,14,10,6,2,2,4,-,1,12
05201164005,4,秋田市,河辺畑谷字岱,0,,,11,9,8,6,2,1,1,2,9
052011650,2,秋田市,河辺豊成,0,,,24,20,14,3,8,6,1,2,18
052011660,2,秋田市,雄和芝野新田,0,,,119,98,60,24,23,38,3,14,101
052011670,2,秋田市,雄和田草川,0,,,184,148,100,35,41,48,9,40,125
052011680,2,秋田市,雄和椿川,0,,,321,245,192,80,77,53,20,52,199
052011690,2,秋田市,雄和下黒瀬,0,,,103,87,51,27,14,36,4,17,82
052011700,2,秋田市,雄和平沢,0,,,82,71,40,17,16,31,2,11,67
052011710,2,秋田市,雄和石田,0,,,28,28,21,6,11,7,2,8,21
052011720,2,秋田市,雄和妙法,0,,,65,56,42,14,18,14,8,22,33
052011730,2,秋田市,雄和平尾鳥,0,,,90,69,41,16,12,28,5,10,75
052011740,2,秋田市,雄和種沢,0,,,108,87,60,39,11,27,-,6,90
052011750,2,秋田市,雄和相川,0,,,216,161,108,38,50,53,19,37,149
052011760,2,秋田市,雄和戸賀沢,0,,,24,20,13,8,3,7,-,2,20
052011770,2,秋田市,雄和女米木,0,,,94,75,56,20,25,19,6,15,77
052011780,2,秋田市,雄和左手子,0,,,31,28,16,7,7,12,1,4,26
052011790,2,秋田市,雄和向野,0,,,20,18,15,6,6,3,-,1,18
052011800,2,秋田市,雄和新波,0,,,115,97,64,32,23,33,4,16,93
052011810,2,秋田市,雄和繋,0,,,42,40,20,10,4,20,4,7,42
052011820,2,秋田市,雄和神ケ村,0,,,60,44,33,20,6,11,1,5,51
052011830,2,秋田市,雄和碇田,0,,,36,28,17,7,8,11,-,3,32
052011840,2,秋田市,雄和萱ケ沢,0,,,89,68,45,25,11,23,2,6,77
052011850,3,秋田市,南ケ丘,0,,,304,271,250,50,161,21,95,182,71
05201185001,4,秋田市,南ケ丘一丁目,0,,,-,-,-,-,-,-,-,-,-
05201185002,4,秋田市,南ケ丘二丁目,0,,,215,196,179,33,138,17,87,142,33
05201185003,4,秋田市,南ケ丘三丁目,0,,,89,75,71,17,23,4,8,40,38
052011860,3,秋田市,大住南,0,,,469,399,365,156,174,34,23,79,169
05201186001,4,秋田市,大住南一丁目,0,,,144,118,103,49,44,15,8,22,63
05201186002,4,秋田市,大住南二丁目,0,,,121,106,97,47,39,9,5,16,54
05201186003,4,秋田市,大住南三丁目,0,,,204,175,165,60,91,10,10,41,52
052019900,2,秋田市,,0,,,-,-,-,-,-,-,-,-,-
05202,1,能代市,,0,,,21076,14118,11333,4808,4131,2785,1016,3340,12956
052020010,2,能代市,上町,0,,,111,53,46,17,16,7,3,14,65
052020020,2,能代市,万町,0,,,162,82,67,41,14,15,3,12,107
052020030,2,能代市,日吉町,0,,,180,107,90,42,26,17,7,15,125
052020040,2,能代市,御指南町,0,,,117,69,63,22,33,6,9,25,40
052020050,2,能代市,富町,0,,,152,88,79,37,21,9,-,8,118
052020060,2,能代市,畠町,0,,,86,51,38,18,7,13,-,9,63
052020070,2,能代市,東町,0,,,124,81,66,37,12,15,3,12,97
052020080,2,能代市,大町,0,,,110,60,46,20,15,14,2,11,76
052020090,2,能代市,川反町,0,,,93,68,53,18,21,15,3,25,54
052020100,2,能代市,浜通町,0,,,47,29,26,10,12,3,2,14,21
052020110,2,能代市,清助町,0,,,162,100,79,39,21,21,4,15,115
052020120,2,能代市,大手町,0,,,127,72,62,24,25,10,4,19,79
052020130,2,能代市,盤若町,0,,,83,36,30,16,13,6,-,8,57
052020140,2,能代市,末広町,0,,,257,159,134,54,48,25,14,44,150
052020150,2,能代市,景林町,0,,,206,122,109,40,41,13,6,24,127
052020160,2,能代市,西通町,0,,,163,89,74,36,21,15,4,14,116
052020170,2,能代市,柳町,0,,,116,73,64,29,21,9,4,10,86
052020180,2,能代市,住吉町,0,,,299,168,150,50,33,18,12,53,197
052020190,2,能代市,栄町,0,,,247,140,118,47,42,22,9,33,139
052020200,2,能代市,通町,0,,,87,50,47,21,16,3,4,12,46
052020210,2,能代市,若松町,0,,,112,70,64,21,27,6,7,23,64
052020220,2,能代市,追分町,0,,,44,31,23,7,8,8,3,6,32
052020230,2,能代市,元町,0,,,173,88,76,31,24,12,8,26,71
052020240,2,能代市,南元町,0,,,109,69,62,29,16,7,1,9,67
052020250,2,能代市,明治町,0,,,185,107,95,45,31,12,9,19,122
052020260,3,能代市,中和,0,,,423,248,220,99,86,28,12,65,204
05202026001,4,能代市,中和一丁目,0,,,220,133,122,52,55,11,6,37,103
05202026002,4,能代市,中和二丁目,0,,,203,115,98,47,31,17,6,28,101
052020270,2,能代市,緑町,0,,,88,55,49,24,17,6,10,18,30
052020280,2,能代市,出戸本町,0,,,281,190,165,69,73,25,31,59,128
052020290,2,能代市,花園町,0,,,162,97,90,45,23,7,9,17,103
052020300,2,能代市,青葉町,0,,,184,84,73,27,32,11,6,21,103
052020310,2,能代市,昭南町,0,,,131,75,68,30,20,7,5,15,91
052020320,2,能代市,松美町,0,,,187,125,109,52,29,16,8,28,128
052020330,2,能代市,萩の台,0,,,11,11,7,5,1,4,1,1,10
052020340,3,能代市,能代町,0,,,868,544,463,211,161,81,45,120,510
05202034001,4,能代市,能代町字日和山下,0,,,34,23,19,10,5,4,1,3,29
05202034002,4,能代市,能代町字中川原,0,,,365,209,177,89,47,32,13,40,212
05202034003,4,能代市,能代町字赤沼,0,,,469,312,267,112,109,45,31,77,269
05202034004,4,能代市,能代町字清助町下タ中川原,0,,,-,-,-,-,-,-,-,-,-
052020370,2,能代市,字鳥小屋,0,,,446,251,229,100,92,22,21,84,181
052020380,2,能代市,字彩霞長根,0,,,232,147,126,64,43,21,10,26,126
052020390,2,能代市,字豊祥岱,0,,,167,122,102,46,33,20,12,28,124
052020400,2,能代市,字藤山,0,,,137,97,80,33,30,17,10,30,68
052020410,3,能代市,町丁字コード0410の計,0,,,186,130,107,48,47,23,15,41,93
05202041001,4,能代市,字東大瀬,0,,,99,63,47,27,14,16,6,18,51
05202041002,4,能代市,字西大瀬,0,,,87,67,60,21,33,7,9,23,42
052020420,2,能代市,字大瀬侭下,0,,,666,408,352,135,124,56,42,126,358
052020430,2,能代市,字養蚕,0,,,174,128,109,49,36,19,3,26,97
052020440,3,能代市,町丁字コード0440の計,0,,,102,76,59,23,25,17,6,19,52
05202044001,4,能代市,字下悪戸,0,,,62,40,32,13,13,8,2,8,26
05202044002,4,能代市,字仁井田白山,0,,,40,36,27,10,12,9,4,11,26
052020450,2,能代市,字機織轌ノ目,0,,,509,357,297,127,122,60,32,103,286
052020460,3,能代市,坂形,0,,,72,52,33,13,5,19,2,7,63
05202046001,4,能代市,坂形字鳥形,0,,,40,27,19,5,3,8,1,5,33
05202046002,4,能代市,坂形字堂ノ後,0,,,32,25,14,8,2,11,1,2,30
052020470,2,能代市,外荒巻,0,,,10,10,4,1,2,6,1,3,10
052020490,2,能代市,字鳳凰岱,0,,,231,182,152,50,79,30,15,53,127
052020500,2,能代市,字昇平岱,0,,,298,199,172,69,66,27,17,43,169
052020510,2,能代市,字寿域長根,0,,,526,329,289,105,113,40,21,105,293
052020520,2,能代市,字長崎,0,,,395,279,246,106,102,33,34,88,192
052020530,2,能代市,字田子向,0,,,261,170,152,72,50,18,9,35,144
052020540,3,能代市,町丁字コード0540の計,0,,,1219,887,746,278,352,141,95,305,532
05202054001,4,能代市,字松長布,0,,,146,112,92,38,37,20,9,30,85
05202054002,4,能代市,字坊ケ崎,0,,,105,86,72,22,42,14,15,43,37
05202054003,4,能代市,字下野,0,,,81,60,55,21,31,5,6,22,28
05202054004,4,能代市,字下古川布,0,,,96,82,62,27,25,20,6,26,50
05202054005,4,能代市,字下瀬,0,,,143,101,83,36,38,18,16,43,51
05202054006,4,能代市,字中柳,0,,,29,20,20,6,10,-,2,7,17
05202054007,4,能代市,字大内田,0,,,158,117,97,45,29,20,6,19,108
05202054008,4,能代市,字高塙,0,,,75,35,32,15,13,3,2,9,22
05202054009,4,能代市,字新山前,0,,,261,175,158,44,90,17,27,86,55
05202054010,4,能代市,字中谷地,0,,,-,-,-,-,-,-,-,-,-
05202054011,4,能代市,字塩干田,0,,,13,12,5,2,1,7,-,1,11
05202054012,4,能代市,字田屋,0,,,20,17,12,4,5,5,-,3,17
05202054013,4,能代市,字柏子所,2,054015,,X,X,X,X,X,X,X,X,X
05202054014,4,能代市,字九郎左エ門笹台,2,054015,,X,X,X,X,X,X,X,X,X
05202054015,4,能代市,字腹鞁ノ沢,1,,054013;054014;054017,28,19,14,5,6,5,-,2,23
05202054016,4,能代市,字寺向,0,,,-,-,-,-,-,-,-,-,-
05202054017,4,能代市,榊,2,054015,,X,X,X,X,X,X,X,X,X
05202054018,4,能代市,字下柳,0,,,64,51,44,13,25,7,6,14,28
052020550,3,能代市,向能代,0,,,602,430,358,152,123,72,30,100,415
05202055001,4,能代市,向能代字上野,0,,,201,131,107,48,30,24,4,25,152
05202055002,4,能代市,向能代字上野越,0,,,63,46,40,17,11,6,2,11,42
05202055003,4,能代市,向能代字平影野,0,,,156,114,99,46,35,15,9,25,104
05202055004,4,能代市,向能代字トトメキ,0,,,182,139,112,41,47,27,15,39,117
052020560,3,能代市,落合,0,,,2012,1274,1093,414,478,181,138,405,913
05202056000,4,能代市,落合字上悪土,0,,,36,2,-,-,-,2,-,1,2
05202056001,4,能代市,落合字上谷地,0,,,38,27,25,11,10,2,3,5,21
05202056002,4,能代市,落合字下前田,0,,,136,62,54,19,28,8,10,21,36
05202056003,4,能代市,落合字上前田,0,,,-,-,-,-,-,-,-,-,-
05202056004,4,能代市,落合字上大野台,0,,,4,3,1,1,-,2,-,1,4
05202056005,4,能代市,落合字中大野台,0,,,259,169,150,48,48,19,13,45,144
05202056006,4,能代市,落合字中大野,0,,,190,141,120,49,48,21,11,35,117
05202056007,4,能代市,落合字下大野,0,,,210,153,132,53,51,21,9,37,132
05202056008,4,能代市,落合字下谷地,0,,,287,229,201,73,113,28,34,100,123
05202056009,4,能代市,落合字落合,0,,,171,110,89,39,43,21,16,35,83
05202056010,4,能代市,落合字上釜谷地,0,,,90,55,43,16,15,12,7,18,37
05202056011,4,能代市,落合字落合,0,,,118,82,59,23,20,23,5,20,87
05202056012,4,能代市,落合字古釜谷地,0,,,299,143,130,44,64,13,17,58,63
05202056013,4,能代市,落合字下悪土,0,,,79,39,36,13,16,3,10,17,11
05202056014,4,能代市,落合字古悪土,0,,,13,8,7,2,4,1,1,4,5
05202056015,4,能代市,落合字亀谷地,0,,,54,33,30,18,10,3,1,4,26
05202056016,4,能代市,落合字下台,0,,,28,18,16,5,8,2,1,4,22
05202056017,4,能代市,落合字大開,0,,,-,-,-,-,-,-,-,-,-
052020570,3,能代市,須田,0,,,61,45,32,15,10,13,2,8,47
05202057001,4,能代市,須田字上台,0,,,-,-,-,-,-,-,-,-,-
05202057002,4,能代市,須田字屋布添,0,,,61,45,32,15,10,13,2,8,47
052020580,3,能代市,竹生,0,,,128,97,71,36,28,26,3,17,97
05202058001,4,能代市,竹生字竹生,0,,,93,73,54,29,21,19,2,13,72
05202058002,4,能代市,竹生字笹ノ台,0,,,35,24,17,7,7,7,1,4,25
052020590,3,能代市,磐,0,,,58,49,34,11,14,15,4,14,46
05202059001,4,能代市,磐字栗山,0,,,41,37,25,7,11,12,2,9,34
05202059002,4,能代市,磐字杉沢野,0,,,17,12,9,4,3,3,2,5,12
052020600,3,能代市,真壁地,0,,,100,76,61,23,29,15,6,17,70
05202060001,4,能代市,真壁地字トトメキ沢,0,,,16,14,12,6,5,2,1,2,8
05202060002,4,能代市,真壁地字上野,0,,,-,-,-,-,-,-,-,-,-
05202060003,4,能代市,真壁地字下悪土,0,,,34,25,19,4,13,6,2,9,25
05202060004,4,能代市,真壁地字道添,0,,,50,37,30,13,11,7,3,6,37
052020610,2,能代市,吹越,0,,,39,31,22,15,7,9,3,8,26
052020620,3,能代市,荷八田,0,,,57,42,30,14,9,12,3,6,46
05202062001,4,能代市,荷八田字合ノ野,0,,,41,31,22,10,8,9,3,5,35
